,title,price,link
20,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Thin and Light Metal Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel UHD Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray, 1.59 KG  ","30,990",https://amazon.in//Acer-i3-1215U-Windows-Graphics-AL15-52/dp/B0CY1Z82QW/ref=sr_1_16?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TLHuvYspCjaQ55yHHytXpOSY0yMZ7NIF6mir-guWOdXLMOe3-_O9zpxS7MXo5i5sS8tC7z7XvprdgRi7NBTrxyRKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_ncyUPUuU9NnL9wAbAEnoT6_4w7JKOwrZ-dB63_Rwqz4jOacXua8gXSUehqvHYH-TUQzZrQAkCn4ZV6_5tDZa80.hIG8SaAZNX2216EDUjjkF7Frht6Tk5tdxJ-0_75A39w&dib_tag=se&keywords=laptop&qid=1727074512&sr=8-16
21,"Apple MacBook Air Laptop M1 chip, 13.3-inch/33.74 cm Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Grey  ","62,990",https://amazon.in//Apple-MacBook-Chip-13-inch-256GB/dp/B08N5W4NNB/ref=sr_1_17?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TLHuvYspCjaQ55yHHytXpOSY0yMZ7NIF6mir-guWOdXLMOe3-_O9zpxS7MXo5i5sS8tC7z7XvprdgRi7NBTrxyRKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_ncyUPUuU9NnL9wAbAEnoT6_4w7JKOwrZ-dB63_Rwqz4jOacXua8gXSUehqvHYH-TUQzZrQAkCn4ZV6_5tDZa80.hIG8SaAZNX2216EDUjjkF7Frht6Tk5tdxJ-0_75A39w&dib_tag=se&keywords=laptop&qid=1727074512&sr=8-17
22,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","47,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_18?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TLHuvYspCjaQ55yHHytXpOSY0yMZ7NIF6mir-guWOdXLMOe3-_O9zpxS7MXo5i5sS8tC7z7XvprdgRi7NBTrxyRKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_ncyUPUuU9NnL9wAbAEnoT6_4w7JKOwrZ-dB63_Rwqz4jOacXua8gXSUehqvHYH-TUQzZrQAkCn4ZV6_5tDZa80.hIG8SaAZNX2216EDUjjkF7Frht6Tk5tdxJ-0_75A39w&dib_tag=se&keywords=laptop&qid=1727074512&sr=8-18
23,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa Built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","64,990",https://amazon.in//Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_19?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TLHuvYspCjaQ55yHHytXpOSY0yMZ7NIF6mir-guWOdXLMOe3-_O9zpxS7MXo5i5sS8tC7z7XvprdgRi7NBTrxyRKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_ncyUPUuU9NnL9wAbAEnoT6_4w7JKOwrZ-dB63_Rwqz4jOacXua8gXSUehqvHYH-TUQzZrQAkCn4ZV6_5tDZa80.hIG8SaAZNX2216EDUjjkF7Frht6Tk5tdxJ-0_75A39w&dib_tag=se&keywords=laptop&qid=1727074512&sr=8-19
24,"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN  ","23,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_20?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TLHuvYspCjaQ55yHHytXpOSY0yMZ7NIF6mir-guWOdXLMOe3-_O9zpxS7MXo5i5sS8tC7z7XvprdgRi7NBTrxyRKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_ncyUPUuU9NnL9wAbAEnoT6_4w7JKOwrZ-dB63_Rwqz4jOacXua8gXSUehqvHYH-TUQzZrQAkCn4ZV6_5tDZa80.hIG8SaAZNX2216EDUjjkF7Frht6Tk5tdxJ-0_75A39w&dib_tag=se&keywords=laptop&qid=1727074512&sr=8-20
25,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NTY0NzA0OTMzMDkyMDg3OjE3MjcwNzQ1MTI6c3BfYnRmOjMwMDEwNzY0ODY4NjAzMjo6MDo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TLHuvYspCjaQ55yHHytXpOSY0yMZ7NIF6mir-guWOdXLMOe3-_O9zpxS7MXo5i5sS8tC7z7XvprdgRi7NBTrxyRKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_ncyUPUuU9NnL9wAbAEnoT6_4w7JKOwrZ-dB63_Rwqz4jOacXua8gXSUehqvHYH-TUQzZrQAkCn4ZV6_5tDZa80.hIG8SaAZNX2216EDUjjkF7Frht6Tk5tdxJ-0_75A39w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074512%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
26,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NTY0NzA0OTMzMDkyMDg3OjE3MjcwNzQ1MTI6c3BfYnRmOjMwMDI4MTgzNTEzNzYzMjo6MDo6&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TLHuvYspCjaQ55yHHytXpOSY0yMZ7NIF6mir-guWOdXLMOe3-_O9zpxS7MXo5i5sS8tC7z7XvprdgRi7NBTrxyRKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_ncyUPUuU9NnL9wAbAEnoT6_4w7JKOwrZ-dB63_Rwqz4jOacXua8gXSUehqvHYH-TUQzZrQAkCn4ZV6_5tDZa80.hIG8SaAZNX2216EDUjjkF7Frht6Tk5tdxJ-0_75A39w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074512%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
27,"Dell [Smartchoice]15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/ 8GB + 512GB SSD/Intel UHD Graphics/15""(38 cm)FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Black/1.48kg  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNDkwNzg4NTkyOTE3Mjc4OjE3MjcwNzQ1MTU6c3BfYXRmX25leHQ6MzAwMDY4NzE2NjgxMTMyOjowOjo&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.FsRBCfIDCqc74l5-TlLGSKQZV5HX1dfHJ0WRvdFHogDV5hdUWxJtXWPvdZMP87_e1jcwhw2o7xcoiybG4OQiKEUlu6ORtq-FiNc_xjhLb4C5znZBtwLkCncrsQ52jZMvDS2EX0vNRh-tcyWYw4OW18xxbNzrBowz8hkOIFr8PYous30vLyv0imiJBmln7L0DBtrETfk8dbh7jweTHA5SzdeVVxiGRV5Vqk6ZXQU_Cvg.6Mj055p_leOBs3eDpEVDTfxKt-0v-t_wAAegfQh8zxY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074515%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
28,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","28,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNDkwNzg4NTkyOTE3Mjc4OjE3MjcwNzQ1MTU6c3BfYXRmX25leHQ6MzAwMTkzOTA5Njk3MDMyOjowOjo&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTSF1TK%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.FsRBCfIDCqc74l5-TlLGSKQZV5HX1dfHJ0WRvdFHogDV5hdUWxJtXWPvdZMP87_e1jcwhw2o7xcoiybG4OQiKEUlu6ORtq-FiNc_xjhLb4C5znZBtwLkCncrsQ52jZMvDS2EX0vNRh-tcyWYw4OW18xxbNzrBowz8hkOIFr8PYous30vLyv0imiJBmln7L0DBtrETfk8dbh7jweTHA5SzdeVVxiGRV5Vqk6ZXQU_Cvg.6Mj055p_leOBs3eDpEVDTfxKt-0v-t_wAAegfQh8zxY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074515%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
29,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","34,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_19?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.FsRBCfIDCqc74l5-TlLGSKQZV5HX1dfHJ0WRvdFHogDV5hdUWxJtXWPvdZMP87_e1jcwhw2o7xcoiybG4OQiKEUlu6ORtq-FiNc_xjhLb4C5znZBtwLkCncrsQ52jZMvDS2EX0vNRh-tcyWYw4OW18xxbNzrBowz8hkOIFr8PYous30vLyv0imiJBmln7L0DBtrETfk8dbh7jweTHA5SzdeVVxiGRV5Vqk6ZXQU_Cvg.6Mj055p_leOBs3eDpEVDTfxKt-0v-t_wAAegfQh8zxY&dib_tag=se&keywords=laptop&qid=1727074515&sr=8-19
30,"HP Laptop 15, 12th Gen i3-1215U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5006TU  ","35,999",https://amazon.in//HP-i3-1215U-15-6-inch-Anti-Glare-15s-fy5006TU/dp/B0CJBL2QWY/ref=sr_1_20?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.FsRBCfIDCqc74l5-TlLGSKQZV5HX1dfHJ0WRvdFHogDV5hdUWxJtXWPvdZMP87_e1jcwhw2o7xcoiybG4OQiKEUlu6ORtq-FiNc_xjhLb4C5znZBtwLkCncrsQ52jZMvDS2EX0vNRh-tcyWYw4OW18xxbNzrBowz8hkOIFr8PYous30vLyv0imiJBmln7L0DBtrETfk8dbh7jweTHA5SzdeVVxiGRV5Vqk6ZXQU_Cvg.6Mj055p_leOBs3eDpEVDTfxKt-0v-t_wAAegfQh8zxY&dib_tag=se&keywords=laptop&qid=1727074515&sr=8-20
31,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","39,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_21?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.FsRBCfIDCqc74l5-TlLGSKQZV5HX1dfHJ0WRvdFHogDV5hdUWxJtXWPvdZMP87_e1jcwhw2o7xcoiybG4OQiKEUlu6ORtq-FiNc_xjhLb4C5znZBtwLkCncrsQ52jZMvDS2EX0vNRh-tcyWYw4OW18xxbNzrBowz8hkOIFr8PYous30vLyv0imiJBmln7L0DBtrETfk8dbh7jweTHA5SzdeVVxiGRV5Vqk6ZXQU_Cvg.6Mj055p_leOBs3eDpEVDTfxKt-0v-t_wAAegfQh8zxY&dib_tag=se&keywords=laptop&qid=1727074515&sr=8-21
32,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU  ","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk1NTg1OTk3MTY3ODg3OjE3MjcwNzQ1MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxNDUwNDQyNzMzMjo6MDo6&url=%2FHP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU%2Fdp%2FB0B4N77Y34%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D2FM0ACFC13V3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.tgdGQEMeLcF1dMQmiuyao7zrtwmn265ECCgw7mfajR8U7OJ-MTe07CE2p4lPtK2Z25677amSr76kOouVTzxgyA.wq_CpQqeDpvvZXhXGcAd6k_KWr7rJivJoCE6kskk5Vg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B4N77Y34%26pd_rd_r%3Da7978b22-c6f8-4400-8d2c-603966ebd925%26pd_rd_w%3DRRdiF%26pd_rd_wg%3Df2NxH%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DWX27MYJ02ZT91MSTSKJW%26qid%3D1727074515%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
33,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","38,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk1NTg1OTk3MTY3ODg3OjE3MjcwNzQ1MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAzMDUwNDI3NTYzMjo6MTo6&url=%2FHP-i3-1215U-15-6-inch-Graphics-Speakers%2Fdp%2FB0BP2M7CCS%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D2FM0ACFC13V3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.tgdGQEMeLcF1dMQmiuyao7zrtwmn265ECCgw7mfajR8U7OJ-MTe07CE2p4lPtK2Z25677amSr76kOouVTzxgyA.wq_CpQqeDpvvZXhXGcAd6k_KWr7rJivJoCE6kskk5Vg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0BP2M7CCS%26pd_rd_r%3Da7978b22-c6f8-4400-8d2c-603966ebd925%26pd_rd_w%3DRRdiF%26pd_rd_wg%3Df2NxH%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DWX27MYJ02ZT91MSTSKJW%26qid%3D1727074515%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
34,"HONOR MagicBook X14 Pro 2024, 13th Gen Intel Core i5-13420H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.4Kg), Gray  ","44,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk1NTg1OTk3MTY3ODg3OjE3MjcwNzQ1MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2NjgwODUwMDUzMjo6Mjo6&url=%2FMagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint%2Fdp%2FB0CXLRP4VJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D2FM0ACFC13V3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.tgdGQEMeLcF1dMQmiuyao7zrtwmn265ECCgw7mfajR8U7OJ-MTe07CE2p4lPtK2Z25677amSr76kOouVTzxgyA.wq_CpQqeDpvvZXhXGcAd6k_KWr7rJivJoCE6kskk5Vg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CXLRP4VJ%26pd_rd_r%3Da7978b22-c6f8-4400-8d2c-603966ebd925%26pd_rd_w%3DRRdiF%26pd_rd_wg%3Df2NxH%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DWX27MYJ02ZT91MSTSKJW%26qid%3D1727074515%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-19-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
35,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU  ","38,007",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk1NTg1OTk3MTY3ODg3OjE3MjcwNzQ1MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxNDUwNDQyNzQzMjo6Mzo6&url=%2FHP-15-6-inch-graphics-speakers-eq2144AU%2Fdp%2FB09RZRF1PJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D2FM0ACFC13V3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.tgdGQEMeLcF1dMQmiuyao7zrtwmn265ECCgw7mfajR8U7OJ-MTe07CE2p4lPtK2Z25677amSr76kOouVTzxgyA.wq_CpQqeDpvvZXhXGcAd6k_KWr7rJivJoCE6kskk5Vg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09RZRF1PJ%26pd_rd_r%3Da7978b22-c6f8-4400-8d2c-603966ebd925%26pd_rd_w%3DRRdiF%26pd_rd_wg%3Df2NxH%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DWX27MYJ02ZT91MSTSKJW%26qid%3D1727074515%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-20-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
36,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","62,832",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk1NTg1OTk3MTY3ODg3OjE3MjcwNzQ1MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwMzQ0MzMzOTQzMjo6NDo6&url=%2FLenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN%2Fdp%2FB0CNK1VTZW%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D2FM0ACFC13V3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.tgdGQEMeLcF1dMQmiuyao7zrtwmn265ECCgw7mfajR8U7OJ-MTe07CE2p4lPtK2Z25677amSr76kOouVTzxgyA.wq_CpQqeDpvvZXhXGcAd6k_KWr7rJivJoCE6kskk5Vg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CNK1VTZW%26pd_rd_r%3Da7978b22-c6f8-4400-8d2c-603966ebd925%26pd_rd_w%3DRRdiF%26pd_rd_wg%3Df2NxH%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DWX27MYJ02ZT91MSTSKJW%26qid%3D1727074515%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-21-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
37,"Acer One 14 AMD Ryzen 3 3250U Processor (8GB RAM/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Laptop Z2-493 with 35.56 cm (14.0"") HD Display  ","24,990",https://amazon.in//Acer-Processor-Graphics-Windows-Z2-493/dp/B0C3R5VWP3/ref=sr_1_22?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.FsRBCfIDCqc74l5-TlLGSKQZV5HX1dfHJ0WRvdFHogDV5hdUWxJtXWPvdZMP87_e1jcwhw2o7xcoiybG4OQiKEUlu6ORtq-FiNc_xjhLb4C5znZBtwLkCncrsQ52jZMvDS2EX0vNRh-tcyWYw4OW18xxbNzrBowz8hkOIFr8PYous30vLyv0imiJBmln7L0DBtrETfk8dbh7jweTHA5SzdeVVxiGRV5Vqk6ZXQU_Cvg.6Mj055p_leOBs3eDpEVDTfxKt-0v-t_wAAegfQh8zxY&dib_tag=se&keywords=laptop&qid=1727074515&sr=8-22
38,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://amazon.in//Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0D9QQ7SS1/ref=sr_1_23?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.FsRBCfIDCqc74l5-TlLGSKQZV5HX1dfHJ0WRvdFHogDV5hdUWxJtXWPvdZMP87_e1jcwhw2o7xcoiybG4OQiKEUlu6ORtq-FiNc_xjhLb4C5znZBtwLkCncrsQ52jZMvDS2EX0vNRh-tcyWYw4OW18xxbNzrBowz8hkOIFr8PYous30vLyv0imiJBmln7L0DBtrETfk8dbh7jweTHA5SzdeVVxiGRV5Vqk6ZXQU_Cvg.6Mj055p_leOBs3eDpEVDTfxKt-0v-t_wAAegfQh8zxY&dib_tag=se&keywords=laptop&qid=1727074515&sr=8-23
39,"(Refurbished) Lenovo ThinkPad L480 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics)  ","18,155",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0CM21TQ3W/ref=sr_1_24?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.FsRBCfIDCqc74l5-TlLGSKQZV5HX1dfHJ0WRvdFHogDV5hdUWxJtXWPvdZMP87_e1jcwhw2o7xcoiybG4OQiKEUlu6ORtq-FiNc_xjhLb4C5znZBtwLkCncrsQ52jZMvDS2EX0vNRh-tcyWYw4OW18xxbNzrBowz8hkOIFr8PYous30vLyv0imiJBmln7L0DBtrETfk8dbh7jweTHA5SzdeVVxiGRV5Vqk6ZXQU_Cvg.6Mj055p_leOBs3eDpEVDTfxKt-0v-t_wAAegfQh8zxY&dib_tag=se&keywords=laptop&qid=1727074515&sr=8-24
40,"Dell [Smartchoice]15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/ 8GB + 512GB SSD/Intel UHD Graphics/15""(38 cm)FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Black/1.48kg  ","35,990",https://amazon.in//Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_25?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.FsRBCfIDCqc74l5-TlLGSKQZV5HX1dfHJ0WRvdFHogDV5hdUWxJtXWPvdZMP87_e1jcwhw2o7xcoiybG4OQiKEUlu6ORtq-FiNc_xjhLb4C5znZBtwLkCncrsQ52jZMvDS2EX0vNRh-tcyWYw4OW18xxbNzrBowz8hkOIFr8PYous30vLyv0imiJBmln7L0DBtrETfk8dbh7jweTHA5SzdeVVxiGRV5Vqk6ZXQU_Cvg.6Mj055p_leOBs3eDpEVDTfxKt-0v-t_wAAegfQh8zxY&dib_tag=se&keywords=laptop&qid=1727074515&sr=8-25
